worker_id,site_id,first_name,last_name,role,department,employment_type,start_date
2259,13,Katherine,Phillips,Drill & Blast Technician,Engineering,Full-time,2018-10-26
2260,13,Amy,Santos,Safety Officer,Engineering,Full-time,2021-04-30
2261,13,Leslie,Tran,Shift Supervisor,Logistics,Contractor,2016-06-21
2262,13,Emily,Riley,Haul Truck Operator,Drill & Blast,Contractor,2022-12-05
2263,13,Christopher,Lane,Electrical Engineer,Mining Operations,Contractor,2022-06-05
2264,13,Nancy,Jones,Surface Operator,Mining Operations,Full-time,2025-03-24
2265,13,Pamela,Sanchez,Safety Officer,Safety & Environment,Full-time,2019-07-16
2266,13,Megan,Baker,Processing Plant Operator,Maintenance,Full-time,2020-12-30
2267,13,Hannah,Yang,Safety Officer,Safety & Environment,Full-time,2024-07-18
2268,13,Sean,Burke,Processing Plant Operator,Engineering,Full-time,2018-02-03
2269,13,Austin,Humphrey,Maintenance Technician,Engineering,Full-time,2018-01-24
2270,13,Mark,Hall,Electrical Engineer,Drill & Blast,Contractor,2018-02-03
2271,13,Julie,Chapman,Underground Miner,Mining Operations,FIFO,2025-04-20
2272,13,Garrett,Reese,Electrical Engineer,Engineering,Full-time,2022-10-30
2273,13,Jennifer,Pierce,Maintenance Technician,Processing,Full-time,2020-01-02
2274,13,Benjamin,Martin,Surface Operator,Processing,Contractor,2020-11-11
2275,13,Samantha,Fields,Safety Officer,Safety & Environment,Contractor,2018-08-11
2276,13,Lori,Olson,Haul Truck Operator,Logistics,Contractor,2025-07-08
2277,13,Charles,Riley,Haul Truck Operator,Drill & Blast,Full-time,2020-07-03
2278,13,Michael,Rodriguez,Drill & Blast Technician,Processing,Contractor,2023-10-06
2279,13,Heather,Wilson,Underground Miner,Engineering,Full-time,2022-10-19
2280,13,Carl,Mcdonald,Safety Officer,Mining Operations,Contractor,2016-09-02
2281,13,Ashley,Green,Shift Supervisor,Processing,Full-time,2021-03-29
2282,13,Natalie,Lyons,Maintenance Technician,Processing,Full-time,2019-03-17
2283,13,Nancy,Henson,Underground Miner,Drill & Blast,Full-time,2024-05-14
2284,13,David,Blackwell,Geologist,Logistics,FIFO,2023-03-23
2285,13,Jacob,Ochoa,Haul Truck Operator,Drill & Blast,Contractor,2023-12-02
2286,13,Christopher,Guzman,Surface Operator,Mining Operations,FIFO,2020-10-20
2287,13,Robin,Parker,Drill & Blast Technician,Safety & Environment,Contractor,2020-08-25
2288,13,Patricia,Torres,Geologist,Engineering,FIFO,2024-05-11
2289,13,Stephen,Mosley,Surface Operator,Logistics,Full-time,2016-09-03
2290,13,Kendra,Ramirez,Maintenance Technician,Safety & Environment,Contractor,2021-12-31
2291,13,Gregory,Morris,Surface Operator,Logistics,Full-time,2019-08-15
2292,13,John,Sims,Maintenance Technician,Engineering,Full-time,2021-03-09
2293,13,Charles,Martin,Electrical Engineer,Processing,Full-time,2017-05-27
2294,13,Rhonda,Dunn,Surface Operator,Processing,Contractor,2019-03-30
2295,13,Shawn,Frazier,Safety Officer,Safety & Environment,Full-time,2022-03-12
2296,13,Jill,Morris,Underground Miner,Processing,FIFO,2019-12-22
2297,13,Brandon,Davis,Maintenance Technician,Maintenance,Full-time,2020-10-29
2298,13,Shannon,Compton,Shift Supervisor,Maintenance,Contractor,2026-04-26
2299,13,Samantha,Oconnor,Drill & Blast Technician,Logistics,Full-time,2025-10-13
2300,13,Cassidy,Brown,Drill & Blast Technician,Drill & Blast,Contractor,2025-08-30
2301,13,Kelly,Elliott,Haul Truck Operator,Drill & Blast,Contractor,2021-07-13
2302,13,Katie,Combs,Shift Supervisor,Logistics,Full-time,2021-03-22
2303,13,Danielle,Hughes,Underground Miner,Mining Operations,Full-time,2018-08-17
2304,13,Emily,Garner,Maintenance Technician,Engineering,Full-time,2017-06-25
2305,13,Mike,Kent,Shift Supervisor,Maintenance,Contractor,2022-03-30
2306,13,Rita,Mcmahon,Underground Miner,Mining Operations,Contractor,2022-09-13
2307,13,Nicole,Smith,Maintenance Technician,Maintenance,Contractor,2021-02-15
2308,13,Dustin,Sims,Safety Officer,Drill & Blast,Full-time,2024-12-20
2309,13,Tom,Graham,Shift Supervisor,Safety & Environment,Full-time,2024-07-08
2310,13,Rebecca,Goodman,Surface Operator,Drill & Blast,Full-time,2021-04-10
2311,13,Kaitlyn,Taylor,Safety Officer,Logistics,FIFO,2018-05-18
2312,13,Karen,Walker,Shift Supervisor,Mining Operations,Contractor,2022-07-03
2313,13,Krista,Hurst,Electrical Engineer,Processing,Contractor,2021-03-30
2314,13,Charles,Yates,Safety Officer,Mining Operations,Contractor,2023-05-29
2315,13,Tina,Parker,Surface Operator,Processing,Contractor,2023-03-13
2316,13,Laura,Reid,Electrical Engineer,Mining Operations,FIFO,2026-02-12
2317,13,Shelby,Martin,Maintenance Technician,Logistics,Full-time,2018-09-02
2318,13,Joshua,Meyer,Processing Plant Operator,Mining Operations,FIFO,2017-12-11
2319,13,Rodney,Stevens,Haul Truck Operator,Processing,Contractor,2020-12-05
2320,13,Heather,Smith,Surface Operator,Logistics,Contractor,2025-12-05
2321,13,Alyssa,Marsh,Shift Supervisor,Mining Operations,FIFO,2018-04-10
2322,13,Kristopher,Fernandez,Shift Supervisor,Logistics,Full-time,2017-10-03
2323,13,David,Contreras,Underground Miner,Maintenance,Full-time,2022-09-15
2324,13,Mark,Paul,Geologist,Maintenance,Full-time,2018-02-21
2325,13,Paul,Shaffer,Surface Operator,Engineering,Contractor,2016-11-21
2326,13,Robert,Hurst,Maintenance Technician,Safety & Environment,Contractor,2020-08-22
2327,13,Gabrielle,Craig,Shift Supervisor,Mining Operations,Full-time,2019-07-18
2328,13,Stephanie,Reese,Underground Miner,Processing,Contractor,2023-05-18
2329,13,Russell,Paul,Underground Miner,Safety & Environment,Full-time,2020-08-14
2330,13,Katherine,Jacobs,Processing Plant Operator,Safety & Environment,FIFO,2022-05-07
2331,13,Kayla,Barton,Processing Plant Operator,Maintenance,Contractor,2025-01-16
2332,13,Tyler,Wells,Haul Truck Operator,Mining Operations,Full-time,2022-12-22
2333,13,Kevin,Thomas,Drill & Blast Technician,Safety & Environment,Contractor,2017-06-10
2334,13,Donald,Hubbard,Shift Supervisor,Drill & Blast,Full-time,2024-05-15
2335,13,Kathryn,Oneal,Drill & Blast Technician,Mining Operations,Full-time,2019-11-02
2336,13,Jimmy,Garrett,Underground Miner,Processing,FIFO,2017-12-23
2337,13,Sherry,Carpenter,Surface Operator,Safety & Environment,Contractor,2024-06-25
2338,13,Charles,Woodard,Geologist,Mining Operations,FIFO,2024-05-20
2339,13,Laura,Haynes,Surface Operator,Mining Operations,Full-time,2019-02-25
2340,13,Amanda,Collins,Geologist,Maintenance,Full-time,2020-04-03
2341,13,Ryan,Mcdaniel,Haul Truck Operator,Safety & Environment,Full-time,2020-10-30
2342,13,Kristy,Santiago,Safety Officer,Processing,Full-time,2021-07-07
2343,13,Jessica,Pruitt,Geologist,Drill & Blast,Full-time,2024-07-18
2344,13,Brianna,Bush,Haul Truck Operator,Engineering,Full-time,2019-07-12
2345,13,Manuel,Davis,Drill & Blast Technician,Processing,Full-time,2025-04-16
2346,13,Brenda,Medina,Maintenance Technician,Maintenance,Contractor,2025-12-04
2347,13,Tara,Contreras,Drill & Blast Technician,Logistics,Full-time,2023-03-27
2348,13,Justin,Salas,Drill & Blast Technician,Safety & Environment,Full-time,2019-01-24
2349,13,Ryan,Miller,Geologist,Mining Operations,Full-time,2016-06-13
2350,13,Eric,Singh,Geologist,Safety & Environment,Contractor,2017-11-04
2351,13,Diane,Martinez,Underground Miner,Safety & Environment,Full-time,2018-10-25
2352,13,Katie,Sanchez,Underground Miner,Maintenance,FIFO,2023-12-16
2353,13,Deanna,Austin,Geologist,Processing,Full-time,2025-02-27
2354,13,Kathleen,Adams,Shift Supervisor,Logistics,Full-time,2021-12-10
2355,13,William,Mcintyre,Drill & Blast Technician,Logistics,Full-time,2021-10-20
2356,13,Nancy,Johnston,Shift Supervisor,Safety & Environment,Full-time,2019-10-22
2357,13,Samuel,Kennedy,Drill & Blast Technician,Drill & Blast,Contractor,2026-01-16
2358,13,Michael,Rodriguez,Geologist,Maintenance,Contractor,2021-11-09
2359,13,William,Perez,Geologist,Mining Operations,Contractor,2020-05-16
2360,13,Roy,Moore,Maintenance Technician,Processing,Full-time,2018-11-13
2361,13,Lisa,Peterson,Processing Plant Operator,Maintenance,Full-time,2023-11-13
2362,13,Ryan,Ross,Processing Plant Operator,Mining Operations,Contractor,2018-02-17
2363,13,Tanya,Andrews,Processing Plant Operator,Drill & Blast,Full-time,2018-10-19
2364,13,Pamela,Hoover,Haul Truck Operator,Processing,Full-time,2021-09-20
2365,13,Allison,Russell,Surface Operator,Engineering,Full-time,2023-12-06
2366,13,Valerie,Blevins,Shift Supervisor,Safety & Environment,Full-time,2019-05-07
2367,13,Heidi,Bishop,Underground Miner,Mining Operations,Contractor,2022-04-04
2368,13,Joshua,Owens,Maintenance Technician,Maintenance,Full-time,2020-02-24
2369,13,Sarah,Shelton,Electrical Engineer,Drill & Blast,FIFO,2018-12-13
2370,13,Carol,Hernandez,Shift Supervisor,Mining Operations,Full-time,2019-06-05
2371,13,Ebony,Baker,Underground Miner,Drill & Blast,Full-time,2018-06-30
2372,13,Larry,Smith,Underground Miner,Safety & Environment,Contractor,2019-12-02
2373,13,Craig,Carpenter,Surface Operator,Maintenance,Contractor,2024-07-01
2374,13,Gary,Wilkinson,Geologist,Drill & Blast,Full-time,2020-12-16
2375,13,Kelly,Williams,Haul Truck Operator,Logistics,Contractor,2019-08-14
2376,13,Christopher,Garcia,Electrical Engineer,Maintenance,Contractor,2024-01-05
2377,13,Kyle,Gregory,Electrical Engineer,Maintenance,Full-time,2020-02-16
2378,13,Chelsea,Delgado,Safety Officer,Engineering,Full-time,2025-06-06
2379,13,Alexander,Morales,Haul Truck Operator,Mining Operations,Full-time,2018-08-30
2380,13,James,Collins,Shift Supervisor,Mining Operations,FIFO,2020-01-03
2381,14,Andrew,Goodman,Haul Truck Operator,Drill & Blast,Full-time,2016-08-16
2382,14,Tabitha,Sanders,Safety Officer,Processing,Full-time,2021-12-08
2383,14,Thomas,Ferguson,Haul Truck Operator,Logistics,Full-time,2021-08-16
2384,14,Amanda,Mann,Maintenance Technician,Maintenance,Full-time,2024-08-09
2385,14,Emily,Zamora,Underground Miner,Logistics,Contractor,2026-04-21
2386,14,Jimmy,Bautista,Maintenance Technician,Maintenance,Full-time,2020-12-22
2387,14,Francisco,Salas,Shift Supervisor,Safety & Environment,Full-time,2016-11-14
2388,14,Robert,Holloway,Electrical Engineer,Maintenance,FIFO,2019-10-10
2389,14,Lindsay,Chaney,Geologist,Maintenance,Contractor,2024-10-22
2390,14,Stacie,Todd,Geologist,Maintenance,Contractor,2021-06-11
2391,14,William,May,Processing Plant Operator,Engineering,Full-time,2025-10-06
2392,14,Brittany,Sims,Safety Officer,Engineering,Contractor,2016-07-13
2393,14,John,Graham,Haul Truck Operator,Drill & Blast,Full-time,2020-05-31
2394,14,Ian,Perez,Shift Supervisor,Processing,Full-time,2024-08-31
2395,14,Bill,Marshall,Safety Officer,Logistics,FIFO,2022-10-08
2396,14,Paul,Kelly,Haul Truck Operator,Processing,Full-time,2016-12-14
2397,14,Frank,Mitchell,Haul Truck Operator,Drill & Blast,FIFO,2018-06-24
2398,14,Helen,Harris,Geologist,Mining Operations,Full-time,2017-09-17
2399,14,Anthony,Jefferson,Underground Miner,Mining Operations,FIFO,2022-12-11
2400,14,Sarah,Johnson,Processing Plant Operator,Mining Operations,Full-time,2024-10-23
2401,14,Mary,Payne,Safety Officer,Safety & Environment,FIFO,2023-04-24
2402,14,Angela,Miller,Surface Operator,Safety & Environment,Full-time,2019-04-02
2403,14,Walter,Schmidt,Surface Operator,Drill & Blast,Contractor,2023-09-02
2404,14,Nancy,Phillips,Safety Officer,Maintenance,Full-time,2021-06-13
2405,14,Erik,Parks,Maintenance Technician,Maintenance,Contractor,2025-08-28
2406,14,Rachel,Bruce,Surface Operator,Mining Operations,Full-time,2025-05-19
2407,14,Wayne,Martinez,Maintenance Technician,Maintenance,Contractor,2021-01-25
2408,14,Kelly,Ross,Geologist,Logistics,Contractor,2019-10-27
2409,14,Sandra,Wilkins,Shift Supervisor,Safety & Environment,Contractor,2017-07-28
2410,14,Samantha,Park,Safety Officer,Maintenance,Contractor,2020-05-17
2411,14,Jeffrey,Johnson,Electrical Engineer,Logistics,Full-time,2018-09-26
2412,14,Joshua,Mitchell,Underground Miner,Engineering,Contractor,2016-06-06
2413,14,Tara,Burns,Safety Officer,Logistics,Full-time,2025-09-19
2414,14,David,Owens,Underground Miner,Processing,Full-time,2023-09-15
2415,14,Patricia,Carrillo,Maintenance Technician,Logistics,FIFO,2024-01-30
2416,14,James,Carpenter,Processing Plant Operator,Drill & Blast,Contractor,2019-11-07
2417,14,Barbara,Lewis,Surface Operator,Drill & Blast,FIFO,2023-09-10
2418,14,Melissa,Jackson,Underground Miner,Drill & Blast,FIFO,2022-11-07
2419,14,Nicholas,Rivas,Electrical Engineer,Mining Operations,Full-time,2021-05-05
2420,14,Steven,Shaw,Electrical Engineer,Safety & Environment,Contractor,2021-09-22
2421,14,Tracy,Lopez,Electrical Engineer,Processing,Full-time,2020-09-09
2422,14,Bryan,Haynes,Processing Plant Operator,Logistics,Full-time,2020-12-20
2423,14,Robin,Powell,Haul Truck Operator,Maintenance,FIFO,2019-11-11
2424,14,Susan,Kennedy,Haul Truck Operator,Drill & Blast,Full-time,2019-06-18
2425,14,Gregory,Wilson,Shift Supervisor,Logistics,FIFO,2025-07-13
2426,14,Kari,Thompson,Geologist,Engineering,FIFO,2016-07-06
2427,14,Lisa,Richards,Haul Truck Operator,Engineering,Contractor,2016-06-23
2428,14,Joseph,Richardson,Haul Truck Operator,Processing,Full-time,2024-05-31
2429,14,Wesley,Farmer,Maintenance Technician,Drill & Blast,Contractor,2024-11-13
2430,14,Kyle,Long,Maintenance Technician,Mining Operations,Full-time,2020-11-08
2431,14,Melissa,Romero,Electrical Engineer,Safety & Environment,Full-time,2026-03-06
2432,14,Stephanie,Cooper,Processing Plant Operator,Engineering,Full-time,2018-05-06
2433,14,Jacob,Flores,Processing Plant Operator,Logistics,FIFO,2026-04-15
2434,14,Tara,Hill,Maintenance Technician,Safety & Environment,Contractor,2018-04-12
2435,14,Brittany,Medina,Surface Operator,Maintenance,FIFO,2020-10-09
2436,14,Danielle,Young,Shift Supervisor,Mining Operations,Full-time,2020-05-27
2437,14,Christopher,Lee,Drill & Blast Technician,Processing,FIFO,2024-09-07
2438,14,Bryan,Smith,Surface Operator,Mining Operations,Full-time,2025-05-18
2439,14,Travis,Holmes,Surface Operator,Logistics,Full-time,2023-01-12
2440,14,Aaron,Jacobs,Drill & Blast Technician,Engineering,Full-time,2017-02-27
2441,14,Rodney,Williams,Underground Miner,Processing,Full-time,2025-12-16
2442,14,Joseph,Mcgrath,Processing Plant Operator,Maintenance,Full-time,2017-12-15
2443,14,Christina,Mercado,Safety Officer,Safety & Environment,Contractor,2020-03-30
2444,14,Victoria,Todd,Underground Miner,Processing,Full-time,2023-11-21
2445,14,Kathleen,Yang,Underground Miner,Engineering,FIFO,2017-03-18
2446,14,Dustin,Williams,Processing Plant Operator,Logistics,Full-time,2019-04-29
2447,14,Lindsay,Mclaughlin,Geologist,Processing,Contractor,2022-03-16
2448,14,Cameron,Morgan,Electrical Engineer,Safety & Environment,Contractor,2021-01-13
2449,14,Tommy,Williams,Processing Plant Operator,Engineering,Contractor,2018-04-13
2450,14,Whitney,Hall,Shift Supervisor,Processing,Contractor,2019-06-26
2451,14,Timothy,Torres,Maintenance Technician,Maintenance,Contractor,2017-08-04
2452,14,Jason,Duffy,Haul Truck Operator,Safety & Environment,Full-time,2020-05-22
2453,14,Elizabeth,Gallagher,Maintenance Technician,Engineering,FIFO,2023-07-07
2454,14,Zachary,Giles,Drill & Blast Technician,Processing,Full-time,2019-09-15
2455,14,Steven,Brown,Drill & Blast Technician,Drill & Blast,FIFO,2020-12-29
2456,14,Nicole,Carter,Processing Plant Operator,Processing,Full-time,2025-01-17
2457,14,Kevin,Wells,Drill & Blast Technician,Engineering,Contractor,2025-03-13
2458,14,Richard,Kelley,Drill & Blast Technician,Maintenance,Full-time,2016-07-22
2459,14,Jessica,Short,Underground Miner,Processing,Contractor,2019-12-13
2460,14,Jeffrey,Moore,Shift Supervisor,Processing,Full-time,2020-02-07
2461,14,Kevin,Bailey,Haul Truck Operator,Drill & Blast,Contractor,2019-12-11
2462,14,Ruth,Harris,Electrical Engineer,Processing,Full-time,2026-02-01
2463,14,Kelly,Hobbs,Shift Supervisor,Drill & Blast,FIFO,2023-04-18
2464,14,Lauren,Barnes,Processing Plant Operator,Processing,Full-time,2021-05-03
2465,14,Danielle,Osborne,Underground Miner,Safety & Environment,FIFO,2020-11-30
2466,14,Melissa,Gibson,Drill & Blast Technician,Safety & Environment,FIFO,2019-06-17
2467,14,Megan,Thomas,Drill & Blast Technician,Mining Operations,FIFO,2016-11-05
2468,14,Malik,Mayo,Processing Plant Operator,Drill & Blast,Full-time,2021-11-24
2469,14,Jonathan,Floyd,Maintenance Technician,Safety & Environment,FIFO,2024-09-28
2470,14,Luis,Santos,Geologist,Logistics,Full-time,2018-07-14
2471,14,Sabrina,Hancock,Geologist,Logistics,FIFO,2023-11-29
2472,14,Chad,Miller,Shift Supervisor,Processing,Contractor,2022-04-15
2473,14,William,Miller,Shift Supervisor,Mining Operations,Full-time,2016-06-02
2474,14,Andrea,Rose,Processing Plant Operator,Mining Operations,Full-time,2017-05-22
2475,14,Carol,Turner,Safety Officer,Drill & Blast,FIFO,2019-09-20
2476,14,Benjamin,Garcia,Shift Supervisor,Processing,Full-time,2016-12-16
2477,14,Tami,Warren,Underground Miner,Drill & Blast,Contractor,2019-10-25
2478,14,Mariah,Miller,Geologist,Drill & Blast,Full-time,2021-12-01
2479,14,Charlotte,Smith,Maintenance Technician,Maintenance,Full-time,2019-03-01
2480,14,Brandi,Jones,Processing Plant Operator,Engineering,Full-time,2023-10-29
2481,14,Cathy,Murphy,Surface Operator,Drill & Blast,Full-time,2025-12-27
2482,14,Mary,Knight,Shift Supervisor,Processing,Contractor,2020-12-28
2483,14,Sandra,Davis,Processing Plant Operator,Mining Operations,FIFO,2023-12-16
2484,14,Joseph,Mayer,Electrical Engineer,Safety & Environment,Full-time,2021-02-13
2485,14,Kim,Anderson,Safety Officer,Processing,Full-time,2022-11-19
2486,14,James,Martinez,Underground Miner,Processing,Full-time,2017-03-20
2487,14,Jeremy,Hinton,Maintenance Technician,Safety & Environment,FIFO,2019-12-15
2488,14,Eugene,Wallace,Surface Operator,Maintenance,Contractor,2023-04-06
2489,14,Brittany,Blevins,Shift Supervisor,Logistics,FIFO,2023-10-07
2490,14,Melissa,Smith,Shift Supervisor,Processing,Full-time,2018-10-28
2491,14,Richard,Tran,Safety Officer,Logistics,FIFO,2017-08-24
2492,14,Samantha,Walker,Drill & Blast Technician,Engineering,Contractor,2023-12-27
2493,14,Patrick,Silva,Surface Operator,Maintenance,Full-time,2020-07-08
2494,14,Dana,Wood,Shift Supervisor,Engineering,Contractor,2026-05-10
2495,14,Elizabeth,Owens,Electrical Engineer,Mining Operations,FIFO,2020-02-16
2496,14,Brian,Johnson,Geologist,Engineering,Full-time,2024-07-02
2497,14,Julie,Baker,Underground Miner,Safety & Environment,Contractor,2016-09-11
2498,15,Laura,Bailey,Safety Officer,Maintenance,Contractor,2018-12-04
2499,15,Daniel,Hudson,Geologist,Engineering,FIFO,2019-11-03
2500,15,Katherine,Lee,Haul Truck Operator,Maintenance,FIFO,2022-02-13
2501,15,Gary,Decker,Maintenance Technician,Drill & Blast,Full-time,2018-08-19
2502,15,Jasmine,Peterson,Maintenance Technician,Engineering,Contractor,2024-07-21
2503,15,Joel,May,Shift Supervisor,Drill & Blast,Contractor,2019-03-09
2504,15,Yvonne,Robinson,Haul Truck Operator,Mining Operations,Contractor,2020-04-24
2505,15,Matthew,Sullivan,Drill & Blast Technician,Processing,Full-time,2023-05-09
2506,15,Stephanie,Pitts,Shift Supervisor,Mining Operations,Contractor,2024-10-24
2507,15,Eric,Wilson,Maintenance Technician,Safety & Environment,Full-time,2023-06-21
2508,15,Christopher,Daniels,Haul Truck Operator,Mining Operations,Full-time,2024-01-01
2509,15,Marc,Shea,Maintenance Technician,Safety & Environment,FIFO,2021-07-21
2510,15,Anthony,Armstrong,Surface Operator,Drill & Blast,Contractor,2025-08-16
2511,15,Amanda,Keller,Geologist,Safety & Environment,Contractor,2020-10-11
2512,15,Roberto,Holland,Maintenance Technician,Logistics,Contractor,2021-01-25
2513,15,Michael,Robinson,Surface Operator,Processing,Contractor,2022-04-20
